"motusRecvID","recvProjectID","receiverID","receiverType","recvDeployID","deploymentStatus","deploymentName","siteName","dtStart","dtEnd","tsStart","tsEnd","latitude","longitude","elevation","isMobile","macAddress","locationPrecision"
"391","1","SG-5113BBBK2661","SENSORGNOME","7447","terminated","Bronte Creek Provincial Park","Bronte Creek Provincial Park","2020-09-03 00:00:00 +00:00","2020-11-18 23:59:00 +00:00","1599091200","1605743940.0000002","43.40470000","-79.76040000","","false","0","Exact"
"392","1","SG-5113BBBK2665","SENSORGNOME","673","terminated","Marthaville_CA","Marthaville_CA","2014-05-06 00:00:00 +00:00","2014-11-12 00:00:00 +00:00","1399334400","1415750400","42.91560000","-82.17290000","","false","0","Exact"
"392","1","SG-5113BBBK2665","SENSORGNOME","2002","terminated","Marthaville_CA","Marthaville_CA","2014-11-12 00:00:00 +00:00","2015-04-10 16:15:00 +00:00","1415750400","1428682500","42.91560000","-82.17290000","","false","0","Exact"
"392","1","SG-5113BBBK2665","SENSORGNOME","2109","terminated","Marthaville_CA","Marthaville_CA","2015-04-10 16:15:00 +00:00","2016-11-18 00:00:00 +00:00","1428682500","1479427200","42.91560000","-82.17290000","","false","0","Exact"
"392","1","SG-5113BBBK2665","SENSORGNOME","3957","terminated","Marthaville_CA","Marthaville_CA","2016-11-18 00:00:00 +00:00","2017-04-08 00:00:00 +00:00","1479427200","1491609600","42.91560000","-82.17290000","","false","0","Exact"
"392","1","SG-5113BBBK2665","SENSORGNOME","3958","terminated","Marthaville_CA","Marthaville_CA","2017-04-08 00:00:00 +00:00","2020-03-08 19:00:00 +00:00","1491609600","1583694000","42.91560000","-82.17290000","","false","0","Exact"
"393","1","SG-5113BBBK2671","SENSORGNOME","649","terminated","Pelee_Island","Pelee_Island","2014-04-21 00:00:00 +00:00","2014-11-11 00:00:00 +00:00","1398038400","1415664000","41.79650000","-82.63980000","","false","0","Exact"
"393","1","SG-5113BBBK2671","SENSORGNOME","1993","terminated","Pelee_Island","Pelee_Island","2014-11-11 00:00:00 +00:00","2015-05-09 00:00:00 +00:00","1415664000","1431129600","41.79650000","-82.63980000","","false","0","Exact"
"393","1","SG-5113BBBK2671","SENSORGNOME","2281","terminated","Pelee_Island","Pelee_Island","2015-05-09 00:00:00 +00:00","2017-04-11 00:00:00 +00:00","1431129600","1491868800","41.79650000","-82.63980000","","false","0","Exact"
"394","1","SG-5113BBBK2672","SENSORGNOME","2111","terminated","Pine River Cheese","Pine River Cheese","2015-04-15 09:45:00 +00:00","2016-11-15 00:00:00 +00:00","1429091100","1479168000","44.09470000","-81.68300000","","false","0","Exact"
"394","1","SG-5113BBBK2672","SENSORGNOME","3759","terminated","Pine River Cheese","Pine River Cheese","2016-11-15 00:00:00 +00:00","2017-04-04 17:30:00 +00:00","1479168000","1491327000","44.09470000","-81.68300000","","false","0","Exact"
"394","1","SG-5113BBBK2672","SENSORGNOME","3987","terminated","Pine River Cheese","Pine River Cheese","2017-04-04 18:00:00 +00:00","2019-11-09 23:59:00 +00:00","1491328800","1573343940.0000002","44.09470000","-81.68300000","","false","0","Exact"
"394","1","SG-5113BBBK2672","SENSORGNOME","8209","active","Bluewater","Bluewater","2021-05-08 00:00:00 +00:00","","1620432000","","44.74070000","-81.23450000","","false","0","Exact"
"394","1","SG-5113BBBK2672","SENSORGNOME","677","terminated","Pine River Cheese","Pine River Cheese","2014-06-23 00:00:00 +00:00","2014-11-17 00:00:00 +00:00","1403481600","1416182400","44.09470000","-81.68300000","","false","0","Exact"
"395","1","SG-5113BBBK2674","SENSORGNOME","648","terminated","Long_Point_Tip","Long_Point_Tip","2014-04-18 00:00:00 +00:00","2016-05-03 12:00:00 +00:00","1397779200","1462276800","42.54870000","-80.05070000","","false","0","Exact"
"395","1","SG-5113BBBK2674","SENSORGNOME","3962","terminated","Long_Point_Tip","Long_Point_Tip","2016-11-15 09:00:00 +00:00","2017-04-13 10:30:00 +00:00","1479200400","1492079400","42.54870000","-80.05070000","","false","0","Exact"
"395","1","SG-5113BBBK2674","SENSORGNOME","4254","terminated","Long_Point_Tip","Long_Point_Tip","2016-05-03 12:01:00 +00:00","2016-07-01 17:30:00 +00:00","1462276859.9999998","1467394200","42.54870000","-80.05070000","","false","0","Exact"
"395","1","SG-5113BBBK2674","SENSORGNOME","4255","terminated","Long_Point_Tip","Long_Point_Tip","2016-07-01 17:31:00 +00:00","2016-11-15 08:59:00 +00:00","1467394260","1479200340.0000002","42.54870000","-80.05070000","","false","0","Exact"
"395","1","SG-5113BBBK2674","SENSORGNOME","4256","terminated","Long_Point_Tip","Long_Point_Tip","2017-04-13 10:31:00 +00:00","2021-05-09 14:29:00 +00:00","1492079459.9999998","1620570539.9999998","42.54870000","-80.05070000","","false","0","Exact"
"396","1","SG-5113BBBK2675","SENSORGNOME","670","terminated","Forks_of_the_Credit","Forks_of_the_Credit","2014-05-05 00:00:00 +00:00","2014-11-19 00:00:00 +00:00","1399248000","1416355200","43.82590000","-80.00500000","","false","0","Exact"
"396","1","SG-5113BBBK2675","SENSORGNOME","2016","terminated","Forks_of_the_Credit","Forks_of_the_Credit","2014-11-19 00:00:00 +00:00","2015-04-19 11:30:00 +00:00","1416355200","1429443000","43.82590000","-80.00500000","","false","0","Exact"
"396","1","SG-5113BBBK2675","SENSORGNOME","2120","terminated","Forks_of_the_Credit","Forks_of_the_Credit","2015-04-19 11:30:00 +00:00","2016-11-08 00:00:00 +00:00","1429443000","1478563200","43.82590000","-80.00500000","","false","0","Exact"
"396","1","SG-5113BBBK2675","SENSORGNOME","3741","terminated","Forks_of_the_Credit","Forks_of_the_Credit","2016-11-08 00:00:00 +00:00","2017-04-08 11:30:00 +00:00","1478563200","1491651000","43.82590000","-80.00500000","","false","0","Exact"
"396","1","SG-5113BBBK2675","SENSORGNOME","3994","active","Forks_of_the_Credit","Forks_of_the_Credit","2017-04-08 12:00:00 +00:00","","1491652800","","43.82590000","-80.00500000","","false","0","Exact"
"397","1","SG-5113BBBK2678","SENSORGNOME","658","terminated","Bolin_Port_Burwell","Bolin_Port_Burwell","2014-04-27 00:00:00 +00:00","2014-06-18 00:00:00 +00:00","1398556800","1403049600","42.62270000","-80.72180000","","false","0","Exact"
"397","1","SG-5113BBBK2678","SENSORGNOME","739","terminated","Bolin_Port_Burwell","Bolin_Port_Burwell","2014-06-18 00:00:00 +00:00","2014-11-12 00:00:00 +00:00","1403049600","1415750400","42.62270000","-80.72180000","","false","0","Exact"
"397","1","SG-5113BBBK2678","SENSORGNOME","2005","terminated","Bolin_Port_Burwell","Bolin_Port_Burwell","2014-11-12 00:00:00 +00:00","2015-04-07 09:30:00 +00:00","1415750400","1428399000","42.62270000","-80.72180000","","false","0","Exact"
"397","1","SG-5113BBBK2678","SENSORGNOME","2114","terminated","Bolin_Port_Burwell","Bolin_Port_Burwell","2015-04-07 09:30:00 +00:00","2016-12-20 00:00:00 +00:00","1428399000","1482192000","42.62270000","-80.72180000","","false","0","Exact"
"398","1","SG-5113BBBK2799","SENSORGNOME","5988","terminated","Prince Edward Point Bird Observatory","Prince Edward Point Bird Observatory","2020-03-24 18:00:00 +00:00","2020-10-27 00:00:00 +00:00","1585072800","1603756800","43.93980000","-76.86170000","","false","0","Exact"
"398","1","SG-5113BBBK2799","SENSORGNOME","3956","terminated","Mosaic Port Maitland","Mosaic Port Maitland","2017-04-18 00:00:00 +00:00","2019-05-30 23:59:00 +00:00","1492473600","1559260740.0000002","42.85840000","-79.55920000","","false","0","Exact"
"398","1","SG-5113BBBK2799","SENSORGNOME","3754","terminated","Mosaic Port Maitland","Mosaic Port Maitland","2016-11-22 00:00:00 +00:00","2017-04-18 00:00:00 +00:00","1479772800","1492473600","42.85840000","-79.55920000","","false","0","Exact"
"398","1","SG-5113BBBK2799","SENSORGNOME","743","terminated","Mosaic Port Maitland","Mosaic Port Maitland","2014-08-07 00:00:00 +00:00","2016-11-22 00:00:00 +00:00","1407369600","1479772800","42.85840000","-79.55920000","","false","0","Exact"
"398","1","SG-5113BBBK2799","SENSORGNOME","5778","terminated","BSC_Test","BSC_Test","2019-11-05 00:00:00 +00:00","2019-12-20 00:00:00 +00:00","1572912000","1576800000","42.61620000","-80.45850000","","false","0","Exact"
"398","1","SG-5113BBBK2799","SENSORGNOME","7688","active","Langton","Langton","2021-04-14 00:00:00 +00:00","","1618358400","","42.72590000","-80.56230000","","false","0","Exact"
"398","1","SG-5113BBBK2799","SENSORGNOME","654","terminated","Rock_Point_Provincia","Rock_Point_Provincia","2014-04-24 00:00:00 +00:00","2014-08-07 00:00:00 +00:00","1398297600","1407369600","42.85420000","-79.55370000","","false","0","Exact"
